name_id;Potential;Club;Club Logo;Value;Position;
1120;85;Tottenham Hotspur;https://cdn.sofifa.org/teams/2/light/18.png;$500.000.000.000;CM;
1121;83;BSC Young Boys;https://cdn.sofifa.org/teams/2/light/900.png;$200.000.000.000;RB;
1122;80;FC Augsburg;https://cdn.sofifa.org/teams/2/light/100409.png;$725.000.000.000;LCB;
1123;79;DC United;https://cdn.sofifa.org/teams/2/light/688.png;$975.000.000.000;CAM;
1124;80;Dynamo Kyiv;https://cdn.sofifa.org/teams/2/light/101047.png;$725.000.000.000;LM;
1125;79;Huddersfield Town;https://cdn.sofifa.org/teams/2/light/1939.png;$550.000.000.000;CB;
1126;77;Eintracht Frankfurt;https://cdn.sofifa.org/teams/2/light/1824.png;$550.000.000.000;CAM;
1127;77;Al Hilal;https://cdn.sofifa.org/teams/2/light/605.png;$200.000.000.000;CAM;
1128;77;UD Las Palmas;https://cdn.sofifa.org/teams/2/light/472.png;$975.000.000.000;ST;
1129;82;SV Werder Bremen;https://cdn.sofifa.org/teams/2/light/38.png;$120.000.000.000;LB;
1130;79;Galatasaray SK;https://cdn.sofifa.org/teams/2/light/325.png;$725.000.000.000;RCB;
1131;77;Standard de Liège;https://cdn.sofifa.org/teams/2/light/232.png;$550.000.000.000;GK;
1132;77;Chievo Verona;https://cdn.sofifa.org/teams/2/light/192.png;$950.000.000.000;CM;
1133;77;Vitória Guimarães;https://cdn.sofifa.org/teams/2/light/1887.png;$650.000.000.000;LCM;
1134;92;Real Madrid;https://cdn.sofifa.org/teams/2/light/243.png;$875.000.000.000;LW;
1135;77;Bologna;https://cdn.sofifa.org/teams/2/light/189.png;$925.000.000.000;LCM;
1136;78;Girona FC;https://cdn.sofifa.org/teams/2/light/110062.png;$600.000.000.000;LCB;
1137;80;Olympiacos CFP;https://cdn.sofifa.org/teams/2/light/280.png;$600.000.000.000;CAM;
1138;77;Tottenham Hotspur;https://cdn.sofifa.org/teams/2/light/18.png;$775.000.000.000;GK;
1139;77;FC Schalke 04;https://cdn.sofifa.org/teams/2/light/34.png;$775.000.000.000;LWB;
1140;89;Juventus;https://cdn.sofifa.org/teams/2/light/45.png;$875.000.000.000;RCM;
1141;85;Real Sociedad;https://cdn.sofifa.org/teams/2/light/457.png;$525.000.000.000;LB;
1142;77;Burnley;https://cdn.sofifa.org/teams/2/light/1796.png;$600.000.000.000;RB;
1143;86;West Ham United;https://cdn.sofifa.org/teams/2/light/19.png;$775.000.000.000;LCB;
1144;77;Stade Rennais FC;https://cdn.sofifa.org/teams/2/light/74.png;$550.000.000.000;RDM;
1145;80;Valencia CF;https://cdn.sofifa.org/teams/2/light/461.png;$425.000.000.000;RB;
1146;79;SC Braga;https://cdn.sofifa.org/teams/2/light/1896.png;$675.000.000.000;LS;
1147;87;Napoli;https://cdn.sofifa.org/teams/2/light/48.png;$425.000.000.000;CM;
1148;77;Athletic Club de Bilbao;https://cdn.sofifa.org/teams/2/light/448.png;$825.000.000.000;LB;
1149;82;Olympiacos CFP;https://cdn.sofifa.org/teams/2/light/280.png;$750.000.000.000;GK;
1150;82;FC Girondins de Bordeaux;https://cdn.sofifa.org/teams/2/light/59.png;$650.000.000.000;LW;
1151;80;Deportivo de La Coruña;https://cdn.sofifa.org/teams/2/light/242.png;$750.000.000.000;RM;
1152;83;Real Valladolid CF;https://cdn.sofifa.org/teams/2/light/462.png;$875.000.000.000;ST;
1153;77;Chievo Verona;https://cdn.sofifa.org/teams/2/light/192.png;$600.000.000.000;CM;
1154;78;Sporting CP;https://cdn.sofifa.org/teams/2/light/237.png;$875.000.000.000;GK;
1155;77;Deportivo Alavés;https://cdn.sofifa.org/teams/2/light/463.png;$925.000.000.000;LM;
1156;77;Universidad Católica;https://cdn.sofifa.org/teams/2/light/110975.png;$575.000.000.000;CAM;
1157;77;Deportivo Alavés;https://cdn.sofifa.org/teams/2/light/463.png;$250.000.000.000;RCM;
1158;77;FC Nantes;https://cdn.sofifa.org/teams/2/light/71.png;$950.000.000.000;LCB;
1159;77;1. FSV Mainz 05;https://cdn.sofifa.org/teams/2/light/169.png;$425.000.000.000;LCM;
1160;77;San Lorenzo de Almagro;https://cdn.sofifa.org/teams/2/light/1013.png;$825.000.000.000;CAM;
1161;78;Al Hilal;https://cdn.sofifa.org/teams/2/light/605.png;$650.000.000.000;CAM;
1162;77;Rayo Vallecano;https://cdn.sofifa.org/teams/2/light/480.png;$675.000.000.000;RCM;
1163;89;Cagliari;https://cdn.sofifa.org/teams/2/light/1842.png;$700.000.000.000;RCM;
1164;83;PSV;https://cdn.sofifa.org/teams/2/light/247.png;$825.000.000.000;LB;
1165;77;Santos;https://cdn.sofifa.org/teams/2/light/1053.png;$825.000.000.000;RCB;
1166;77;SD Eibar;https://cdn.sofifa.org/teams/2/light/467.png;$875.000.000.000;RM;
1167;82;TSG 1899 Hoffenheim;https://cdn.sofifa.org/teams/2/light/10029.png;$875.000.000.000;CM;
1168;77;Monterrey;https://cdn.sofifa.org/teams/2/light/1032.png;$425.000.000.000;LCM;
1169;83;SC Braga;https://cdn.sofifa.org/teams/2/light/1896.png;$325.000.000.000;RCB;
1170;77;River Plate;https://cdn.sofifa.org/teams/2/light/1876.png;$700.000.000.000;RCB;
1171;78;Villarreal CF;https://cdn.sofifa.org/teams/2/light/483.png;$350.000.000.000;LCB;
1172;81;Bayer 04 Leverkusen;https://cdn.sofifa.org/teams/2/light/32.png;$700.000.000.000;RDM;
1173;77;Columbus Crew SC;https://cdn.sofifa.org/teams/2/light/687.png;$875.000.000.000;CAM;
1174;84;Udinese;https://cdn.sofifa.org/teams/2/light/55.png;$600.000.000.000;CM;
1175;81;Brighton & Hove Albion;https://cdn.sofifa.org/teams/2/light/1808.png;$800.000.000.000;ST;
1176;77;FC Porto;https://cdn.sofifa.org/teams/2/light/236.png;$775.000.000.000;ST;
1177;77;Bologna;https://cdn.sofifa.org/teams/2/light/189.png;$800.000.000.000;RCB;
1178;82;FC Girondins de Bordeaux;https://cdn.sofifa.org/teams/2/light/59.png;$250.000.000.000;CDM;
1179;77;Watford;https://cdn.sofifa.org/teams/2/light/1795.png;$550.000.000.000;RB;
1180;78;Monterrey;https://cdn.sofifa.org/teams/2/light/1032.png;$600.000.000.000;ST;
1181;86;Roma;https://cdn.sofifa.org/teams/2/light/52.png;$775.000.000.000;ST;
1182;77;Sevilla FC;https://cdn.sofifa.org/teams/2/light/481.png;$325.000.000.000;RB;
1183;82;FC Schalke 04;https://cdn.sofifa.org/teams/2/light/34.png;$925.000.000.000;RM;
1184;80;Wolverhampton Wanderers;https://cdn.sofifa.org/teams/2/light/110.png;$750.000.000.000;LCB;
1185;79;Liverpool;https://cdn.sofifa.org/teams/2/light/9.png;$675.000.000.000;LB;
1186;77;Al Ittihad;https://cdn.sofifa.org/teams/2/light/607.png;$875.000.000.000;CAM;
1187;82;Bayer 04 Leverkusen;https://cdn.sofifa.org/teams/2/light/32.png;$625.000.000.000;RB;
1188;82;SD Eibar;https://cdn.sofifa.org/teams/2/light/467.png;$475.000.000.000;CDM;
1189;82;Everton;https://cdn.sofifa.org/teams/2/light/7.png;$600.000.000.000;CB;
1190;76;MKE Ankaragücü;https://cdn.sofifa.org/teams/2/light/101007.png;$300.000.000.000;GK;
1191;76;Real Sociedad;https://cdn.sofifa.org/teams/2/light/457.png;$300.000.000.000;LDM;
1192;79;Real Sociedad;https://cdn.sofifa.org/teams/2/light/457.png;$425.000.000.000;LM;
1193;76;West Bromwich Albion;https://cdn.sofifa.org/teams/2/light/109.png;$750.000.000.000;LWB;
1194;76;Newcastle United;https://cdn.sofifa.org/teams/2/light/13.png;$925.000.000.000;LCB;
1195;78;KAA Gent;https://cdn.sofifa.org/teams/2/light/674.png;$775.000.000.000;GK;
1196;81;RC Celta;https://cdn.sofifa.org/teams/2/light/450.png;$775.000.000.000;CM;
1197;76;San Lorenzo de Almagro;https://cdn.sofifa.org/teams/2/light/1013.png;$425.000.000.000;ST;
1198;81;RC Celta;https://cdn.sofifa.org/teams/2/light/450.png;$925.000.000.000;LB;
1199;77;Shanghai SIPG FC;https://cdn.sofifa.org/teams/2/light/112540.png;$625.000.000.000;RW;
1200;82;FC Nantes;https://cdn.sofifa.org/teams/2/light/71.png;$825.000.000.000;RW;
1201;79;Genoa;https://cdn.sofifa.org/teams/2/light/110556.png;$250.000.000.000;RM;
1202;76;West Bromwich Albion;https://cdn.sofifa.org/teams/2/light/109.png;$700.000.000.000;RM;
1203;76;CD Leganés;https://cdn.sofifa.org/teams/2/light/100888.png;$775.000.000.000;GK;
1204;76;Huddersfield Town;https://cdn.sofifa.org/teams/2/light/1939.png;$925.000.000.000;GK;
1205;76;Guizhou Hengfeng FC;https://cdn.sofifa.org/teams/2/light/112977.png;$250.000.000.000;LCM;
1206;76;Swansea City;https://cdn.sofifa.org/teams/2/light/1960.png;$375.000.000.000;ST;
1207;76;Girona FC;https://cdn.sofifa.org/teams/2/light/110062.png;$70.000.000.000;ST;
1208;80;Fenerbahçe SK;https://cdn.sofifa.org/teams/2/light/326.png;$600.000.000.000;RCB;
1209;77;Paris Saint-Germain;https://cdn.sofifa.org/teams/2/light/73.png;$875.000.000.000;LB;
1210;76;Udinese;https://cdn.sofifa.org/teams/2/light/55.png;$825.000.000.000;CM;
1211;76;SV Werder Bremen;https://cdn.sofifa.org/teams/2/light/38.png;$250.000.000.000;CB;
1212;76;Trabzonspor;https://cdn.sofifa.org/teams/2/light/436.png;$875.000.000.000;LDM;
1213;79;FC Nantes;https://cdn.sofifa.org/teams/2/light/71.png;$700.000.000.000;LCM;
1214;79;Paris Saint-Germain;https://cdn.sofifa.org/teams/2/light/73.png;$850.000.000.000;LM;
1215;78;Southampton;https://cdn.sofifa.org/teams/2/light/17.png;$975.000.000.000;RS;
1216;76;Hannover 96;https://cdn.sofifa.org/teams/2/light/485.png;$575.000.000.000;GK;
1217;81;Tianjin TEDA FC;https://cdn.sofifa.org/teams/2/light/111774.png;$625.000.000.000;ST;
1218;79;VfL Wolfsburg;https://cdn.sofifa.org/teams/2/light/175.png;$775.000.000.000;RCB;
1219;83;SL Benfica;https://cdn.sofifa.org/teams/2/light/234.png;$950.000.000.000;GK;
1220;83;Olympique Lyonnais;https://cdn.sofifa.org/teams/2/light/66.png;$700.000.000.000;LCB;
1221;77;Borussia Dortmund;https://cdn.sofifa.org/teams/2/light/22.png;$800.000.000.000;CDM;
1222;86;Sporting CP;https://cdn.sofifa.org/teams/2/light/237.png;$700.000.000.000;RCM;
1223;83;Bologna;https://cdn.sofifa.org/teams/2/light/189.png;$825.000.000.000;CDM;
1224;85;SL Benfica;https://cdn.sofifa.org/teams/2/light/234.png;$850.000.000.000;CDM;
1225;76;Burnley;https://cdn.sofifa.org/teams/2/light/1796.png;$600.000.000.000;ST;
1226;76;Chongqing Dangdai Lifan FC SWM Team;https://cdn.sofifa.org/teams/2/light/112165.png;$825.000.000.000;ST;
1227;76;Sporting CP;https://cdn.sofifa.org/teams/2/light/237.png;$925.000.000.000;CB;
1228;82;Levante UD;https://cdn.sofifa.org/teams/2/light/1853.png;$700.000.000.000;ST;
1229;80;Inter;https://cdn.sofifa.org/teams/2/light/44.png;$475.000.000.000;LB;
1230;83;Milan;https://cdn.sofifa.org/teams/2/light/47.png;$375.000.000.000;RM;
1231;76;Spartak Moscow;https://cdn.sofifa.org/teams/2/light/100767.png;$800.000.000.000;ST;
1232;76;Watford;https://cdn.sofifa.org/teams/2/light/1795.png;$600.000.000.000;CM;
1233;80;AEK Athens;https://cdn.sofifa.org/teams/2/light/278.png;$575.000.000.000;CAM;
1234;77;Club América;https://cdn.sofifa.org/teams/2/light/1879.png;$575.000.000.000;RCM;
1235;76;SV Werder Bremen;https://cdn.sofifa.org/teams/2/light/38.png;$550.000.000.000;CDM;
1236;85;Sampdoria;https://cdn.sofifa.org/teams/2/light/1837.png;$925.000.000.000;RM;
1237;81;Real Betis;https://cdn.sofifa.org/teams/2/light/449.png;$825.000.000.000;LM;
1238;76;Inter;https://cdn.sofifa.org/teams/2/light/44.png;$525.000.000.000;LB;
1239;76;Dynamo Kyiv;https://cdn.sofifa.org/teams/2/light/101047.png;$425.000.000.000;GK;
1240;76;Racing Club;https://cdn.sofifa.org/teams/2/light/101085.png;$850.000.000.000;CDM;
1241;76;Burnley;https://cdn.sofifa.org/teams/2/light/1796.png;$525.000.000.000;ST;
1242;76;Al Taawoun;https://cdn.sofifa.org/teams/2/light/112393.png;$850.000.000.000;LM;
1243;84;RCD Espanyol;https://cdn.sofifa.org/teams/2/light/452.png;$140.000.000.000;LCB;
1244;76;SV Werder Bremen;https://cdn.sofifa.org/teams/2/light/38.png;$825.000.000.000;RM;
1245;77;Napoli;https://cdn.sofifa.org/teams/2/light/48.png;$825.000.000.000;RB;
1246;82;Standard de Liège;https://cdn.sofifa.org/teams/2/light/232.png;$800.000.000.000;CM;
1247;81;Newcastle United;https://cdn.sofifa.org/teams/2/light/13.png;$825.000.000.000;CF;
1248;76;Shakhtar Donetsk;https://cdn.sofifa.org/teams/2/light/101059.png;$600.000.000.000;ST;
1249;79;Lazio;https://cdn.sofifa.org/teams/2/light/46.png;$825.000.000.000;LM;
1250;77;Atalanta;https://cdn.sofifa.org/teams/2/light/39.png;$700.000.000.000;RDM;
1251;76;Amiens SC;https://cdn.sofifa.org/teams/2/light/1816.png;$425.000.000.000;CAM;
1252;76;Deportivo de La Coruña;https://cdn.sofifa.org/teams/2/light/242.png;$230.000.000.000;LCM;
1253;83;Atalanta;https://cdn.sofifa.org/teams/2/light/39.png;$425.000.000.000;RCM;
1254;78;Fiorentina;https://cdn.sofifa.org/teams/2/light/110374.png;$700.000.000.000;LCB;
1255;76;Melbourne City FC;https://cdn.sofifa.org/teams/2/light/112224.png;$650.000.000.000;ST;
1256;76;West Ham United;https://cdn.sofifa.org/teams/2/light/19.png;$825.000.000.000;RM;
1257;83;Eintracht Frankfurt;https://cdn.sofifa.org/teams/2/light/1824.png;$850.000.000.000;CAM;
1258;81;Shakhtar Donetsk;https://cdn.sofifa.org/teams/2/light/101059.png;$70.000.000.000;CB;
1259;76;Roma;https://cdn.sofifa.org/teams/2/light/52.png;$850.000.000.000;LB;
1260;81;Stade Rennais FC;https://cdn.sofifa.org/teams/2/light/74.png;$750.000.000.000;LW;
1261;76;Borussia Mönchengladbach;https://cdn.sofifa.org/teams/2/light/23.png;$875.000.000.000;LB;
1262;85;Celtic;https://cdn.sofifa.org/teams/2/light/78.png;$700.000.000.000;LCB;
1263;76;Deportivo Cali;https://cdn.sofifa.org/teams/2/light/101102.png;$775.000.000.000;CAM;
1264;76;West Ham United;https://cdn.sofifa.org/teams/2/light/19.png;$975.000.000.000;RCM;
1265;83;SV Werder Bremen;https://cdn.sofifa.org/teams/2/light/38.png;$700.000.000.000;RW;
1266;76;Crystal Palace;https://cdn.sofifa.org/teams/2/light/1799.png;$875.000.000.000;ST;
1267;76;Genoa;https://cdn.sofifa.org/teams/2/light/110556.png;$875.000.000.000;RM;
1268;76;Monterrey;https://cdn.sofifa.org/teams/2/light/1032.png;$700.000.000.000;RW;
1269;77;Rayo Vallecano;https://cdn.sofifa.org/teams/2/light/480.png;$850.000.000.000;RM;
1270;76;En Avant de Guingamp;https://cdn.sofifa.org/teams/2/light/62.png;$825.000.000.000;RCB;
1271;77;Udinese;https://cdn.sofifa.org/teams/2/light/55.png;$900.000.000.000;ST;
1272;76;Cruzeiro;https://cdn.sofifa.org/teams/2/light/568.png;$925.000.000.000;RB;
1273;76;Cruzeiro;https://cdn.sofifa.org/teams/2/light/568.png;$575.000.000.000;RDM;
1274;85;Boca Juniors;https://cdn.sofifa.org/teams/2/light/1877.png;$975.000.000.000;RCM;
1275;76;TSG 1899 Hoffenheim;https://cdn.sofifa.org/teams/2/light/10029.png;$975.000.000.000;CM;
1276;80;Rayo Vallecano;https://cdn.sofifa.org/teams/2/light/480.png;$425.000.000.000;LCB;
1277;76;Chelsea;https://cdn.sofifa.org/teams/2/light/5.png;$625.000.000.000;GK;
1278;79;Sassuolo;https://cdn.sofifa.org/teams/2/light/111974.png;$425.000.000.000;LW;
1279;76;PAOK;https://cdn.sofifa.org/teams/2/light/393.png;$575.000.000.000;CAM;
1280;79;Celtic;https://cdn.sofifa.org/teams/2/light/78.png;$950.000.000.000;CAM;
1281;77;Beşiktaş JK;https://cdn.sofifa.org/teams/2/light/327.png;$925.000.000.000;RM;
1282;76;Bologna;https://cdn.sofifa.org/teams/2/light/189.png;$825.000.000.000;ST;
1283;76;Akhisar Belediyespor;https://cdn.sofifa.org/teams/2/light/111340.png;$250.000.000.000;CAM;
1284;76;Foggia;https://cdn.sofifa.org/teams/2/light/110911.png;$750.000.000.000;GK;950000000000
1285;76;Newcastle United;https://cdn.sofifa.org/teams/2/light/13.png;$775.000.000.000;LCM;
1286;86;Galatasaray SK;https://cdn.sofifa.org/teams/2/light/325.png;$525.000.000.000;ST;
1287;84;LOSC Lille;https://cdn.sofifa.org/teams/2/light/65.png;$600.000.000.000;RM;
1288;83;1. FC Nürnberg;https://cdn.sofifa.org/teams/2/light/171.png;$600.000.000.000;RM;
1289;76;AS Saint-Étienne;https://cdn.sofifa.org/teams/2/light/1819.png;$825.000.000.000;RM;
1290;76;Tigres U.A.N.L.;https://cdn.sofifa.org/teams/2/light/1970.png;$800.000.000.000;CAM;
1291;83;Boca Juniors;https://cdn.sofifa.org/teams/2/light/1877.png;$825.000.000.000;CB;
1292;76;Clube Sport Marítimo;https://cdn.sofifa.org/teams/2/light/1893.png;$750.000.000.000;CAM;
1293;80;OGC Nice;https://cdn.sofifa.org/teams/2/light/72.png;$775.000.000.000;RCB;
1294;78;Manchester City;https://cdn.sofifa.org/teams/2/light/10.png;$700.000.000.000;CB;
1295;80;AS Saint-Étienne;https://cdn.sofifa.org/teams/2/light/1819.png;$600.000.000.000;RDM;
1296;76;Toronto FC;https://cdn.sofifa.org/teams/2/light/111651.png;$700.000.000.000;CAM;
1297;77;Real Sporting de Gijón;https://cdn.sofifa.org/teams/2/light/459.png;$475.000.000.000;GK;
1298;77;Girona FC;https://cdn.sofifa.org/teams/2/light/110062.png;$825.000.000.000;LB;
1299;77;Racing Club;https://cdn.sofifa.org/teams/2/light/101085.png;$825.000.000.000;CAM;
1300;76;Fenerbahçe SK;https://cdn.sofifa.org/teams/2/light/326.png;$700.000.000.000;ST;
1301;76;Sampdoria;https://cdn.sofifa.org/teams/2/light/1837.png;$575.000.000.000;LCM;
1302;86;SL Benfica;https://cdn.sofifa.org/teams/2/light/234.png;$825.000.000.000;RCM;
1303;76;Manchester United;https://cdn.sofifa.org/teams/2/light/11.png;$375.000.000.000;LB;
1304;81;Watford;https://cdn.sofifa.org/teams/2/light/1795.png;$650.000.000.000;CDM;
1305;82;Monterrey;https://cdn.sofifa.org/teams/2/light/1032.png;$925.000.000.000;RCM;
1306;76;AEK Athens;https://cdn.sofifa.org/teams/2/light/278.png;$825.000.000.000;CM;
1307;76;BB Erzurumspor;https://cdn.sofifa.org/teams/2/light/749.png;$825.000.000.000;LM;
1308;76;Chievo Verona;https://cdn.sofifa.org/teams/2/light/192.png;$375.000.000.000;LCB;
1309;79;SPAL;https://cdn.sofifa.org/teams/2/light/112791.png;$325.000.000.000;CM;
1310;76;Atalanta;https://cdn.sofifa.org/teams/2/light/39.png;$800.000.000.000;RDM;
1311;81;Deportivo Alavés;https://cdn.sofifa.org/teams/2/light/463.png;$120.000.000.000;LB;
1312;76;SV Werder Bremen;https://cdn.sofifa.org/teams/2/light/38.png;$975.000.000.000;CF;
1313;76;Shandong Luneng TaiShan FC;https://cdn.sofifa.org/teams/2/light/111724.png;$140.000.000.000;LCB;
1314;79;Club Atlético Colón;https://cdn.sofifa.org/teams/2/light/110406.png;$975.000.000.000;CF;
1315;76;Crystal Palace;https://cdn.sofifa.org/teams/2/light/1799.png;$825.000.000.000;LB;
1316;79;Torino;https://cdn.sofifa.org/teams/2/light/54.png;$750.000.000.000;LCM;
1317;85;Ajax;https://cdn.sofifa.org/teams/2/light/245.png;$625.000.000.000;ST;
1318;76;Bahia;https://cdn.sofifa.org/teams/2/light/1598.png;$700.000.000.000;RCB;
1319;80;Fulham;https://cdn.sofifa.org/teams/2/light/144.png;$875.000.000.000;ST;
1320;81;Torino;https://cdn.sofifa.org/teams/2/light/54.png;$850.000.000.000;RCB;
1321;76;SPAL;https://cdn.sofifa.org/teams/2/light/112791.png;$825.000.000.000;ST;
1322;76;Beşiktaş JK;https://cdn.sofifa.org/teams/2/light/327.png;$600.000.000.000;RB;
1323;76;Tottenham Hotspur;https://cdn.sofifa.org/teams/2/light/18.png;$325.000.000.000;ST;
1324;76;Olympique Lyonnais;https://cdn.sofifa.org/teams/2/light/66.png;$600.000.000.000;CB;
1325;76;Rayo Vallecano;https://cdn.sofifa.org/teams/2/light/480.png;$525.000.000.000;LM;
1326;79;Cagliari;https://cdn.sofifa.org/teams/2/light/1842.png;$925.000.000.000;LS;
1327;76;Deportivo Toluca;https://cdn.sofifa.org/teams/2/light/1882.png;$775.000.000.000;LB;
1328;76;Atlético Mineiro;https://cdn.sofifa.org/teams/2/light/1035.png;$825.000.000.000;RCB;
1329;84;Newcastle United;https://cdn.sofifa.org/teams/2/light/13.png;$850.000.000.000;LM;
1330;76;New York City FC;https://cdn.sofifa.org/teams/2/light/112828.png;$900.000.000.000;LCM;
1331;79;Levante UD;https://cdn.sofifa.org/teams/2/light/1853.png;$375.000.000.000;CDM;
1332;76;Milan;https://cdn.sofifa.org/teams/2/light/47.png;$950.000.000.000;LW;
1333;87;Stade Rennais FC;https://cdn.sofifa.org/teams/2/light/74.png;$400.000.000.000;RM;
1334;77;Newcastle United;https://cdn.sofifa.org/teams/2/light/13.png;$750.000.000.000;CB;
1335;76;Getafe CF;https://cdn.sofifa.org/teams/2/light/1860.png;$700.000.000.000;LS;
1336;76;Leicester City;https://cdn.sofifa.org/teams/2/light/95.png;$550.000.000.000;RM;
1337;77;Watford;https://cdn.sofifa.org/teams/2/light/1795.png;$700.000.000.000;ST;
1338;76;Shanghai Greenland Shenhua FC;https://cdn.sofifa.org/teams/2/light/110955.png;$675.000.000.000;LDM;
1339;76;Real Valladolid CF;https://cdn.sofifa.org/teams/2/light/462.png;$625.000.000.000;GK;
1340;76;Once Caldas;https://cdn.sofifa.org/teams/2/light/101106.png;$650.000.000.000;GK;
1341;78;FC Basel 1893;https://cdn.sofifa.org/teams/2/light/896.png;$850.000.000.000;RB;
1342;77;AEK Athens;https://cdn.sofifa.org/teams/2/light/278.png;$600.000.000.000;RM;
1343;76;Lazio;https://cdn.sofifa.org/teams/2/light/46.png;$925.000.000.000;GK;
1344;76;VfL Wolfsburg;https://cdn.sofifa.org/teams/2/light/175.png;$450.000.000.000;CAM;
1345;77;FC Girondins de Bordeaux;https://cdn.sofifa.org/teams/2/light/59.png;$120.000.000.000;LCB;
1346;76;Fenerbahçe SK;https://cdn.sofifa.org/teams/2/light/326.png;$800.000.000.000;ST;
1347;76;Beşiktaş JK;https://cdn.sofifa.org/teams/2/light/327.png;$775.000.000.000;LB;
1348;76;AEK Athens;https://cdn.sofifa.org/teams/2/light/278.png;$600.000.000.000;LCB;
1349;76;Göztepe SK;https://cdn.sofifa.org/teams/2/light/101026.png;$750.000.000.000;GK;
1350;76;SL Benfica;https://cdn.sofifa.org/teams/2/light/234.png;$825.000.000.000;CDM;
1351;76;Genoa;https://cdn.sofifa.org/teams/2/light/110556.png;$675.000.000.000;ST;
1352;76;Cruzeiro;https://cdn.sofifa.org/teams/2/light/568.png;$825.000.000.000;ST;
1353;78;FC Groningen;https://cdn.sofifa.org/teams/2/light/1915.png;$800.000.000.000;GK;
1354;76;Montreal Impact;https://cdn.sofifa.org/teams/2/light/111139.png;$800.000.000.000;LCM;
1355;77;VfL Wolfsburg;https://cdn.sofifa.org/teams/2/light/175.png;$825.000.000.000;RM;
1356;77;TSG 1899 Hoffenheim;https://cdn.sofifa.org/teams/2/light/10029.png;$700.000.000.000;RCB;
1357;77;FC Basel 1893;https://cdn.sofifa.org/teams/2/light/896.png;$675.000.000.000;CAM;
1358;76;Bahia;https://cdn.sofifa.org/teams/2/light/1598.png;$600.000.000.000;RDM;
1359;77;TSG 1899 Hoffenheim;https://cdn.sofifa.org/teams/2/light/10029.png;$825.000.000.000;LM;
1360;78;Atalanta;https://cdn.sofifa.org/teams/2/light/39.png;$675.000.000.000;CB;
1361;79;Newcastle United;https://cdn.sofifa.org/teams/2/light/13.png;$950.000.000.000;ST;
1362;76;Toronto FC;https://cdn.sofifa.org/teams/2/light/111651.png;$700.000.000.000;ST;
1363;76;Villarreal CF;https://cdn.sofifa.org/teams/2/light/483.png;$600.000.000.000;GK;
1364;81;Montpellier HSC;https://cdn.sofifa.org/teams/2/light/70.png;$675.000.000.000;RS;
1365;76;Stade Malherbe Caen;https://cdn.sofifa.org/teams/2/light/210.png;$875.000.000.000;RCB;
1366;76;Feyenoord;https://cdn.sofifa.org/teams/2/light/246.png;$825.000.000.000;RCB;
1367;81;Getafe CF;https://cdn.sofifa.org/teams/2/light/1860.png;$775.000.000.000;RM;
1368;76;Portland Timbers;https://cdn.sofifa.org/teams/2/light/111140.png;$700.000.000.000;LF;
1369;79;LOSC Lille;https://cdn.sofifa.org/teams/2/light/65.png;$925.000.000.000;RDM;
1370;76;1. FSV Mainz 05;https://cdn.sofifa.org/teams/2/light/169.png;$750.000.000.000;RB;
1371;78;Amiens SC;https://cdn.sofifa.org/teams/2/light/1816.png;$525.000.000.000;RDM;
1372;76;Villarreal CF;https://cdn.sofifa.org/teams/2/light/483.png;$700.000.000.000;GK;
1373;76;CD Leganés;https://cdn.sofifa.org/teams/2/light/100888.png;$900.000.000.000;CAM;
1374;77;Spartak Moscow;https://cdn.sofifa.org/teams/2/light/100767.png;$975.000.000.000;LW;
1375;80;Amiens SC;https://cdn.sofifa.org/teams/2/light/1816.png;$825.000.000.000;ST;
1376;76;Fiorentina;https://cdn.sofifa.org/teams/2/light/110374.png;$70.000.000.000;LW;
1377;76;Racing Club;https://cdn.sofifa.org/teams/2/light/101085.png;$675.000.000.000;LCB;
1378;83;Bayer 04 Leverkusen;https://cdn.sofifa.org/teams/2/light/32.png;$975.000.000.000;LB;
1379;81;Vitória Guimarães;https://cdn.sofifa.org/teams/2/light/1887.png;$700.000.000.000;LCB;
1380;76;FC Girondins de Bordeaux;https://cdn.sofifa.org/teams/2/light/59.png;$650.000.000.000;ST;
1381;76;Hertha BSC;https://cdn.sofifa.org/teams/2/light/166.png;$600.000.000.000;RCB;
1382;76;Crystal Palace;https://cdn.sofifa.org/teams/2/light/1799.png;$250.000.000.000;ST;
1383;76;BSC Young Boys;https://cdn.sofifa.org/teams/2/light/900.png;$775.000.000.000;LCM;
1384;76;Angers SCO;https://cdn.sofifa.org/teams/2/light/1530.png;$600.000.000.000;LCB;
1385;76;Paraná;https://cdn.sofifa.org/teams/2/light/111048.png;$425.000.000.000;RCB;
1386;77;Villarreal CF;https://cdn.sofifa.org/teams/2/light/483.png;$800.000.000.000;ST;
1387;76;TSG 1899 Hoffenheim;https://cdn.sofifa.org/teams/2/light/10029.png;$700.000.000.000;LCB;
1388;77;Ajax;https://cdn.sofifa.org/teams/2/light/245.png;$650.000.000.000;RB;
1389;76;Brighton & Hove Albion;https://cdn.sofifa.org/teams/2/light/1808.png;$825.000.000.000;RM;
1390;80;Hamburger SV;https://cdn.sofifa.org/teams/2/light/28.png;$300.000.000.000;LB;
1391;76;Spartak Moscow;https://cdn.sofifa.org/teams/2/light/100767.png;$700.000.000.000;LCB;
1392;85;Olympique Lyonnais;https://cdn.sofifa.org/teams/2/light/66.png;$850.000.000.000;ST;
